Date,Schedule,Intersection,Area
03/04/2022,ΕΚΤΑΚΤΗ,"ΣΤΡΑΤΗΓΟΥ ΜΑΚΡΥΓΙΑΝΝΗ & ΑΓ. ΣΟΦΙΑΣ","Ν. ΨΥΧΙΚΟ"
03/04/2022,ΕΚΤΑΚΤΗ,"Φαιάκων και Θερμοπυλών","ΑΓ. ΒΑΡΒΑΡΑ"
03/04/2022,ΕΚΤΑΚΤΗ,"Κυδωνιών και Σταματιάδη","ΝΕΑ ΦΙΛΑΔΕΛΦΕΙΑ"
03/04/2022,ΕΚΤΑΚΤΗ,"Αποστολοπούλου και Αϊδινίου",ΠΕΥΚΗ
04/04/2022,ΕΚΤΑΚΤΗ,"Νικηταρά και Γοργοποτάμου","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
04/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Φιλιππίδη και Σπαρτίδη",ΑΘΗΝΑ
04/04/2022,ΕΚΤΑΚΤΗ,"Ασκληπιού και Πετρόμπεη Μαυρομιχάλη",ΠΕΙΡΑΙΑΣ
04/04/2022,ΕΚΤΑΚΤΗ,"Φιλίππου Β' και Αρχελάου",ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ
04/04/2022,ΕΚΤΑΚΤΗ,"Δημοσθένους και Πλαστήρα",ΠΕΥΚΗ
04/04/2022,ΕΚΤΑΚΤΗ,"Παπαφλέσσα και Λεωφόρος Βασιλικών",ΣΑΛΑΜΙΝΑ
04/04/2022,ΕΚΤΑΚΤΗ,"28ης Οκτωβρίου και Παλαιών Πατρών Γερμανού","ΑΓΙΑ ΠΑΡΑΣΚΕΥΗ"
04/04/2022,ΕΚΤΑΚΤΗ,"Αιγύπτου και Άθωνος",ΓΛΥΦΑΔΑ
04/04/2022,ΕΚΤΑΚΤΗ,"Ρήγα Φεραίου και Μετσόβου","ΠΑΛΑΙΟ ΦΑΛΗΡΟ"
04/04/2022,ΕΚΤΑΚΤΗ,"Δελμησού και Νικομηδείας",ΝΙΚΑΙΑ
04/04/2022,ΕΚΤΑΚΤΗ,"Κάλβου και Αλάστορος",ΑΘΗΝΑ
04/04/2022,ΕΚΤΑΚΤΗ,"Λάμπρου Κατσώνη 7",ΒΟΥΛΑ
04/04/2022,ΕΚΤΑΚΤΗ,"Αρχελάου και Ημαθίας","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
04/04/2022,ΕΚΤΑΚΤΗ,"Μενεμένης και Σπάρτης",ΣΑΛΑΜΙΝΑ
05/04/2022,ΕΚΤΑΚΤΗ,"Δραγατσανίου και Σερίφου",ΒΟΥΛΑ
05/04/2022,ΕΚΤΑΚΤΗ,"Πετρόμπεη Μαυρομιχάλη και Μεσολογγίου",ΠΕΙΡΑΙΑΣ
05/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Κουσίδη και Χλόης",ΖΩΓΡΑΦΟΣ
05/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Στράβωνος και Αστυδάμαντος",ΑΘΗΝΑ
05/04/2022,ΕΚΤΑΚΤΗ,"Λεμεσού και Μαυροβουνίου",ΑΙΑΝΤΕΙΟ
05/04/2022,ΕΚΤΑΚΤΗ,"Ζερβού και Αριστοκλέους",ΑΧΑΡΝΕΣ
05/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Αϊδινίου και Αποστολοπούλου",ΠΕΥΚΗ
05/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Πλαστήρα και Μεγάλου Αλεξάνδρου","Ν. ΠΕΡΑΜΟΣ"
05/04/2022,ΕΚΤΑΚΤΗ,"Παπανδρέου και Πατριάρχου Γρηγορίου Έ",ΒΥΡΩΝΑ
05/04/2022,ΕΚΤΑΚΤΗ,"Πατριάρχου Γρηγορίου και Ηρακλειδών",ΒΟΥΛΑ
05/04/2022,ΕΚΤΑΚΤΗ,"Πλούτωνος και Κανάρη",ΜΟΣΧΑΤΟ
05/04/2022,ΕΚΤΑΚΤΗ,"Πλαστήρα και Πριγκιποννήσων","Ν. ΣΜΥΡΝΗ Π"
05/04/2022,ΕΚΤΑΚΤΗ,"Φιλίππου και Αρχελάου",ΘΡΑΚΟΜΑΚΕΔΟΝΕΣ
05/04/2022,ΕΚΤΑΚΤΗ,"Ποσειδώνος και Λοκρίδος (ΕΠΗΡΕΑΖΕΤΑΙ Η ΕΥΡΥΤΕΡΗ ΠΕΡΙΟΧΗ ΜΟΣΧΑΤΟΥ ΚΑΙ ΝΕΟΥ ΦΑΛΗΡΟΥ)",ΜΟΣΧΑΤΟ
05/04/2022,ΕΚΤΑΚΤΗ,"Ραγκαβή και Λυσάνδρου",ΗΛΙΟΥΠΟΛΗ
05/04/2022,ΕΚΤΑΚΤΗ,"'Αστιγγος και Αριστείδου",ΠΕΙΡΑΙΑΣ
05/04/2022,ΕΚΤΑΚΤΗ,"Ποσειδώνος και Λοκρίδος",ΜΟΣΧΑΤΟ
06/04/2022,ΕΚΤΑΚΤΗ,"Πίνδου και Τζαφέρη",ΜΟΣΧΑΤΟ
06/04/2022,ΕΚΤΑΚΤΗ,"Θάσου και Μυκόνου",ΗΛΙΟΥΠΟΛΗ
06/04/2022,ΕΚΤΑΚΤΗ,"Λυγκέως και Μητροδώρου",ΑΘΗΝΑ
06/04/2022,ΕΚΤΑΚΤΗ,"Αριστοτέλους και Δερβενακίων",ΜΟΣΧΑΤΟ
06/04/2022,ΕΚΤΑΚΤΗ,"Παπανικολή και Κωλέττη","ΝΕΑ ΠΕΡΑΜΟΣ"
06/04/2022,ΕΚΤΑΚΤΗ,"Καρθαίου Ρένας και Εριφύλλης",ΑΧΑΡΝΕΣ
06/04/2022,ΕΚΤΑΚΤΗ,"Ησιόδου και Ρόδων",ΠΑΤΗΜΑ
06/04/2022,ΕΚΤΑΚΤΗ,"Πελοποννήσου και Ψηλορείτη",ΣΑΛΑΜΙΝΑ
06/04/2022,ΕΚΤΑΚΤΗ,"Σάμου 14 και Μενελάου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
07/04/2022,ΕΚΤΑΚΤΗ,"Μαρωνείας και Ξάνθης","ΛΟΦΟΣ ΑΞΙΩΜΑΤΙΚΩΝ"
07/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Τετραπόλεως και Φεδιππίδου",ΑΘΗΝΑ
07/04/2022,ΕΚΤΑΚΤΗ,"Λακωνίας και Πετρόμπεη Μαυρομιχάλη",ΜΑΝΙΑΤΙΚΑ
07/04/2022,ΕΚΤΑΚΤΗ,"Παπανδρέου Γεωρ και Πατριάρχου Γρηγορίου Ε΄και Κολοκοτρώνη",ΒΥΡΩΝΑΣ
07/04/2022,ΕΚΤΑΚΤΗ,"Βησσαρίωνος και Φωκίδος",ΙΛΙΟΝ
07/04/2022,ΕΚΤΑΚΤΗ,"Θηβών και Φιλικής Εταιρείας",ΑΧΑΡΝΕΣ
07/04/2022,ΕΚΤΑΚΤΗ,"Παπαντωνίου Ζαχαρία και Τριγκά ΣΤΡ.","ΑΓ. ΕΛΕΥΘΕΡΙΟΣ"
07/04/2022,ΕΚΤΑΚΤΗ,"Αμφικτύονος & Πουλοπούλου",ΑΘΗΝΑ
07/04/2022,ΕΚΤΑΚΤΗ,"Αμφικτύονος και Πουλόπουλου",ΑΘΗΝΑ
08/04/2022,ΕΚΤΑΚΤΗ,"Δημοσθένους και Περικλέους",ΚΑΛΛΙΘΕΑ
08/04/2022,ΕΚΤΑΚΤΗ,"Σύρου και Πάρου",ΜΕΤΑΜΟΡΦΩΣΗ
08/04/2022,ΕΚΤΑΚΤΗ,"Προβελεγγίου και Παλλάδος",ΠΕΡΙΣΤΕΡΙ
08/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Στράβωνος και Αριστάρχου",ΑΘΗΝΑ
08/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Χαλδείας και Λυκίας","Ν. ΣΜΥΡΝΗ Α"
08/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Στρατηγού Μακρυγιάννη και Κουσίδη και Διάκου Αθ.",ΖΩΓΡΑΦΟΣ
08/04/2022,ΕΚΤΑΚΤΗ,"Παπανδρέου Γεωργ. και Πατριάρχου Γρηγορίου Ε΄",ΒΥΡΩΝΑΣ
08/04/2022,ΕΚΤΑΚΤΗ,"Βάμβα Νεόφυτου και Λεωφ.Βασιλ.Σοφίας",ΑΘΗΝΑ
08/04/2022,ΕΚΤΑΚΤΗ,"Αγ.Δημητρίου και Σουφλίου, ΒΑΣΙΛΙΚΑ",ΣΑΛΑΜΙΝΑ
08/04/2022,ΕΚΤΑΚΤΗ,"Μεγαλουπόλεως και Κολοκοτρώνη Θεόδωρου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
08/04/2022,ΕΚΤΑΚΤΗ,"Ματούκα Μιχ. και Αγίων Αποστόλων","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
08/04/2022,ΕΚΤΑΚΤΗ,"Αγίων Αποστόλων και Μυλλέρου","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
09/04/2022,ΕΚΤΑΚΤΗ,"Καβάφη και Λεωφ. Ιωνίας","ΑΓ. ΕΛΕΥΘΕΡΙΟΣ"
09/04/2022,ΕΚΤΑΚΤΗ,"Πλαστήρα και Εφέσου","Ν. ΣΜΥΡΝΗ Α"
09/04/2022,ΕΚΤΑΚΤΗ,"Νικομήδειας και Ιερά Οδός",ΧΑΙΔΑΡΙ
09/04/2022,ΕΚΤΑΚΤΗ,"Σκρά και Κλεισούρας",ΒΟΥΛΑ
09/04/2022,ΕΚΤΑΚΤΗ,"Εθνικής Αντιστάσεως και Ροντήρη",ΓΛΥΦΑΔΑ
09/04/2022,ΕΚΤΑΚΤΗ,"Ροντήρη και Εθνικής Αντιστάσεως",ΓΛΥΦΑΔΑ
09/04/2022,ΕΚΤΑΚΤΗ,"Ναυάρχου Κριεζή και Αγ.Παρασκευής","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
10/04/2022,ΕΚΤΑΚΤΗ,"Ποσειδώνος και Αίαντος ΑΙΑΣ ΚΛΑΜΠ ΚΟΝΤΑ",ΣΑΛΑΜΙΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Κελεού και Καραϊσκάκη",ΕΛΕΥΣΙΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Φραγκοκλησιάς και Κορυτσάς",ΜΑΡΟΥΣΙ
10/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Μπουμπουλίνας και Πραξιτέλους",ΠΑΣΑΛΙΜΑΝΙ
10/04/2022,ΕΚΤΑΚΤΗ,"Φιλικής Εταιρείας και Εθνικής αντιστάσεως","ΚΑΤΩ ΧΑΛΑΝΔΡΙ"
10/04/2022,ΕΚΤΑΚΤΗ,"Μεγ. Αλεξάνδρου και Αρχαίου Θεάτρου",ΑΡΓΥΡΟΥΠΟΛΗ
10/04/2022,ΕΚΤΑΚΤΗ,"Μαύρης Θάλασσας και Ναζλίου",ΑΧΑΡΝΕΣ
10/04/2022,ΕΚΤΑΚΤΗ,"Ν. Πλαστήρα και Εφέσου",ΑΛΣΟΣ
10/04/2022,ΕΚΤΑΚΤΗ,"Διοσκούρων και Πολυγνώτου",ΑΘΗΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Στραβώνος και Αστυδάμαντος",ΑΘΗΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Δαιδαλίδων και Περσέως",ΑΘΗΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Μενάνδρου και Ζήνωνος",ΑΘΗΝΑ
10/04/2022,ΕΚΤΑΚΤΗ,"Καρτερίας και Γνώσεως","ΑΓ. ΠΑΡΑΣΚΕΥΗ"
10/04/2022,ΕΚΤΑΚΤΗ,"Κυλλήνης και Δημοκρατίας",ΑΙΓΑΛΕΩ
11/04/2022,ΕΚΤΑΚΤΗ,"Λαζαράκη και Δούσμανη",ΓΛΥΦΑΔΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Γεωργίου Γεννηματά και Δωδεκανήσου",ΓΛΥΦΑΔΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Σολωμού και Χαλδαίας",ΝΙΚΑΙΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Πανόρμου 84",ΑΘΗΝΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Πλατεία Συντάγματος και Ερμού",ΑΘΗΝΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Αγίου Κωνσταντίνου και Οδυσσέως",ΑΧΑΡΝΕΣ
11/04/2022,ΕΚΤΑΚΤΗ,"Στράτωνος και Πρυτανείου",ΑΘΗΝΑ
11/04/2022,ΕΚΤΑΚΤΗ,"Αιγίου και Τύχης",ΑΧΑΡΝΕΣ
11/04/2022,ΕΚΤΑΚΤΗ,"Νεωσοίκων και Κοτζιάδων",ΠΕΙΡΑΙΑΣ
11/04/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Αγίου Δημητρίου και Σάμου","ΑΓ. ΔΗΜΗΤΡΙΟΣ Π"
11/04/2022,ΕΚΤΑΚΤΗ,"Αριστοφάνους και Ευκλείδου",ΗΛΙΟΥΠΟΛΗ
11/04/2022,ΕΚΤΑΚΤΗ,"Φειδιππίδου και Πωγωνίου",ΗΛΙΟΥΠΟΛΗ
11/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ασκληπιού και Κουμουνδούρου",ΠΕΙΡΑΙΑΣ
11/04/2022,ΕΚΤΑΚΤΗ,"ΚΥΖΙΚΟΥ &  ΜΑΡΓΑΡΙΤΗ ΕΥΑΓ.","Ν. ΠΕΡΑΜΟΣ"
11/04/2022,ΕΚΤΑΚΤΗ,"Καζανόβα και Μάνης",ΚΑΛΛΙΠΟΛΗ
11/04/2022,ΕΚΤΑΚΤΗ,"Αγίου Αντωνίου και Πυρακάνθων",ΑΧΑΡΝΕΣ
12/04/2022,ΕΚΤΑΚΤΗ,"Μεταμορφώσεως και Κοντοζή",ΜΟΣΧΑΤΟ
12/04/2022,ΕΚΤΑΚΤΗ,"Κύμης και Αχαρνών","ΑΓ. ΠΑΝΤΕΛΕΗΜΟΝΑΣ"
12/04/2022,ΕΚΤΑΚΤΗ,"Ανθέων και Σπάρτης",ΧΑΙΔΑΡΙ
12/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Θήρωνος και Φαίδωνος",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Μεγάλου Αλεξάνδρου και Δέδε",ΑΧΑΡΝΕΣ
12/04/2022,ΕΚΤΑΚΤΗ,"Νεόφρονος 20",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Υμηττού και Χειμάρας",ΜΑΡΟΥΣΙ
12/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Σερρών και Μηριόνου",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Αναγνωσταρά και Αρκαδίας","ΑΓ. ΔΗΜΗΤΡΙΟΣ Α"
12/04/2022,ΕΚΤΑΚΤΗ,"Φιγαλείας και Οτρυνέων",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Πασιτέλους και Κρησίλα",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Παλαιών Αθηνών και Λεωφ. Βάρης Κορωπίου",ΒΑΡΗ
12/04/2022,ΕΚΤΑΚΤΗ,"Χρυσοστόμου Σμύρνης  και Εθνάρχου Μακαρίου",ΑΡΓΥΡΟΥΠΟΛΗ
12/04/2022,ΕΚΤΑΚΤΗ,"Τσιτούρη και Παρνασσίδος",ΧΑΛΑΝΔΡΙ
12/04/2022,ΕΚΤΑΚΤΗ,"Ζερβού και Αχιλλέως",ΚΑΛΛΙΘΕΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Παλαμηδίου και Τσαλδάρη",ΗΛΙΟΥΠΟΛΗ
12/04/2022,ΕΚΤΑΚΤΗ,"Πλωτίνου 4",ΣΑΛΑΜΙΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Λεωφ. Αθηνών και Μηριόνου",ΑΘΗΝΑ
12/04/2022,ΕΚΤΑΚΤΗ,"Κρήτης και Λέσβου",ΠΑΛΛΗΝΗ
12/04/2022,ΕΚΤΑΚΤΗ,"Ιωνίας και Παλαιολόγου",ΑΧΑΡΝΕΣ
12/04/2022,ΕΚΤΑΚΤΗ,"Ιωνίας και Ειρήνης","Ν. ΦΙΛΑΔΕΛΦΕΙΑ"
13/04/2022,ΕΚΤΑΚΤΗ,"Μεσολογγίου και Λεωφ. Αμφιθέας","Π. ΦΑΛΗΡΟ"
13/04/2022,ΕΚΤΑΚΤΗ,"Κωστή Παλαμά και Μουσών",ΝΙΚΑΙΑ
13/04/2022,ΕΚΤΑΚΤΗ,"Πελοποννήσου και Πέλοπος",ΚΟΡΥΔΑΛΛΟΣ
13/04/2022,ΕΚΤΑΚΤΗ,"Μυκόνου και Κουσίδη Γρ.",ΖΩΓΡΑΦΟΣ
13/04/2022,ΕΚΤΑΚΤΗ,"ΠΑΛΑΙΑ ΕΘΝ.ΟΔΟΣ Αθηνών Κορίνθου 20ο ΧΛΜ",ΕΛΕΥΣΙΝΑ
13/04/2022,ΕΚΤΑΚΤΗ,"Διονυσίου Αρεοπαγίτου και Παύλου Μελά",ΜΑΡΟΥΣΙ
13/04/2022,ΕΚΤΑΚΤΗ,"Αχιλλέως και Ικάρων",ΗΡΑΚΛΕΙΟ
13/04/2022,ΕΚΤΑΚΤΗ,"Κοτζιά και Ακομινάτου",ΗΛΙΟΥΠΟΛΗ
13/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Ζηνοδότου και Στράβωνος",ΑΘΗΝΑ
13/04/2022,ΕΚΤΑΚΤΗ,"Διονυσίου Αρεοπαίτου και Πεύκων",ΧΑΛΑΝΔΡΙ
13/04/2022,ΕΚΤΑΚΤΗ,"Τριβωνιανού και Καρέα",ΑΘΗΝΑ
13/04/2022,ΕΚΤΑΚΤΗ,"Θήρας και Τραπεζούντος",ΑΡΓΥΡΟΥΠΟΛΗ
13/04/2022,ΕΚΤΑΚΤΗ,"Αμαζόνων 93",ΕΛΛΗΝΙΚΟ
13/04/2022,ΕΚΤΑΚΤΗ,"Αμπελακίων και Μαραθώνος",ΑΜΠΕΛΑΚΙΑ
13/04/2022,ΕΚΤΑΚΤΗ,"Γεωργιάδη και  Γεωργίου Παπανδρέου","Ν. ΠΕΡΑΜΟΣ"
13/04/2022,ΕΚΤΑΚΤΗ,"Ερεχθέως και Καρέα",ΗΛΙΟΥΠΟΛΗ
13/04/2022,ΕΚΤΑΚΤΗ,"Παλαμηδίου και 2ας Μεραρχίας",ΗΛΙΟΥΠΟΛΗ
13/04/2022,ΕΚΤΑΚΤΗ,"Κυκλάδων 11",ΚΑΜΑΤΕΡΟ
13/04/2022,ΕΚΤΑΚΤΗ,"Δεμιρδεσίου και Παρθενίου","Ν. ΙΩΝΙΑ"
14/04/2022,ΕΚΤΑΚΤΗ,"Φοίβης και Ζαμάνου",ΓΛΥΦΑΔΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Δραγούμη και Μπινιάρη",ΠΕΙΡΑΙΑΣ
14/04/2022,ΕΚΤΑΚΤΗ,"Μαντζουράκη και Μπάκου",ΑΘΗΝΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Επτανήσου και Κιάφας",ΠΕΤΡΟΥΠΟΛΗ
14/04/2022,ΕΚΤΑΚΤΗ,"Σαλαμίνος και Δεκελείας",ΗΡΑΚΛΕΙΟ
14/04/2022,ΕΚΤΑΚΤΗ,"Πιτλίγκερ και Λεωφ.Ηρακλείου",ΗΡΑΚΛΕΙΟ
14/04/2022,ΕΚΤΑΚΤΗ,"Υμηττού και Πλαταιών",ΒΟΥΛΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Θράκης και Μακεδονίας",ΗΡΑΚΛΕΙΟ
14/04/2022,ΕΚΤΑΚΤΗ,"Μπιζανίου και Ζακύνθου",ΒΟΥΛΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Τριφυλλίας και Αχαΐας",ΑΘΗΝΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Αλιπέδου και Ναυαρίνου",ΠΕΙΡΑΙΑΣ
14/04/2022,ΕΚΤΑΚΤΗ,"Ιουλίου Σμιθ και Αιγινήτου",ΑΘΗΝΑ
14/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Κριαδά και Ελ. Βενιζέλου","Ν. ΠΕΡΑΜΟΣ"
14/04/2022,ΕΚΤΑΚΤΗ,"Συρμαλή και Ηρώων Πολυτεχνείου",ΕΛΕΥΣΙΝΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Δεξίππου και Χέυδεν",ΚΑΣΤΕΛΛΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Καποδιστρίου και Ανθυπολοχαγού Μάμαλη","Π. ΦΑΛΗΡΟ"
14/04/2022,ΕΚΤΑΚΤΗ,"Αγίου Χριστοφόρου και Κυκλάδων",ΑΜΠΕΛΑΚΙΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Αθανασίου Διάκου και Ομήρου",ΑΡΓΥΡΟΥΠΟΛΗ
14/04/2022,ΕΚΤΑΚΤΗ,"Λεωφόρος Αγίας Βαρβάρας και Μεσσηνίας","ΠΑΛΑΙΟ ΦΑΛΗΡΟ"
14/04/2022,ΕΚΤΑΚΤΗ,"Δροσοπούλου και Θάσου",ΑΘΗΝΑ
14/04/2022,ΕΚΤΑΚΤΗ,"Σολωμού και Εθνικής Αντιστάσεως",ΚΑΙΣΑΡΙΑΝΗ
15/04/2022,ΕΚΤΑΚΤΗ,"Σαλαμινομάχων και Αγίου Νικολάου(περιοχή Ρέστη)",ΣΑΛΑΜΙΝΑ
15/04/2022,ΕΚΤΑΚΤΗ,"Τσακάλωφ και Πύλης",ΕΥΑΓΓΕΛΙΣΤΡΙΑ
15/04/2022,ΕΚΤΑΚΤΗ,"Ναυπάκτου και Κορυτσάς","ΑΝΩ ΓΛΥΦΑΔΑ"
15/04/2022,ΕΚΤΑΚΤΗ,"Χαρίλαου Τρικούπη και Καρατζά Π.",ΓΛΥΦΑΔΑ
15/04/2022,ΕΚΤΑΚΤΗ,"Τσαλδάρη Κων. και Παλαμηδίου",ΑΣΤΥΝΟΜΙΚΑ
15/04/2022,ΕΚΤΑΚΤΗ,"Μεσολογγίου και Αίνου","Ν. ΣΜΥΡΝΗ Α"
15/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Κρίνων και Μυκόνου",ΖΩΓΡΑΦΟΣ
15/04/2022,ΠΡΟΓΡΑΜΜΑΤΙΣΜΕΝΗ,"Σόλωνος και Θεμιστοκλέους",ΑΘΗΝΑ
